Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
28,13,38208.6343697479,3092.307591683618,38208.6343697479,3092.307591683618,0,0.0,Historical Baseline
28,38,49285.04672268907,6277.952010827339,49285.04672268907,6277.952010827339,0,0.0,Historical Baseline
28,40,45833.39546218487,4592.5855126430215,45833.39546218487,4592.5855126430215,0,0.0,Historical Baseline
28,72,55015.67949579832,41967.10691687984,55015.67949579832,41967.10691687984,0,0.0,Historical Baseline
28,90,65675.6581512605,10232.454306504455,65675.6581512605,10232.454306504455,0,0.0,Historical Baseline
28,91,57716.06386554622,13473.566226834371,57716.06386554622,13473.566226834371,0,0.0,Historical Baseline
28,92,98769.44361344539,22900.96408736495,98769.44361344539,22900.96408736495,0,0.0,Historical Baseline
28,95,96592.80495798319,15816.294545701216,96592.80495798319,15816.294545701216,0,0.0,Historical Baseline
29,2,25238.35226890756,2944.9892515085257,25238.35226890756,2944.9892515085257,0,0.0,Historical Baseline
29,8,20592.35705882353,1629.667278531894,20592.35705882353,1629.667278531894,0,0.0,Historical Baseline
29,13,17844.365630252098,1240.182909900614,17844.365630252098,1240.182909900614,0,0.0,Historical Baseline
29,38,42821.464201680676,4680.571704977367,42821.464201680676,4680.571704977367,0,0.0,Historical Baseline
29,40,28532.709243697478,1967.5598499910693,28532.709243697478,1967.5598499910693,0,0.0,Historical Baseline
29,72,34553.94369747899,32501.483609699102,34553.94369747899,32501.483609699102,0,0.0,Historical Baseline
29,90,10877.862100840337,947.9366773127313,10877.862100840337,947.9366773127313,0,0.0,Historical Baseline
29,91,4677.044285714286,466.40603883161293,4677.044285714286,466.40603883161293,0,0.0,Historical Baseline
29,92,25123.268235294116,3152.1772426753037,25123.268235294116,3152.1772426753037,0,0.0,Historical Baseline
29,95,31024.45268907563,4201.428650175003,31024.45268907563,4201.428650175003,0,0.0,Historical Baseline
30,2,12942.014201680671,875.4130083580727,12942.014201680671,875.4130083580727,0,0.0,Historical Baseline
30,8,11577.18680672269,701.2965443919983,11577.18680672269,701.2965443919983,0,0.0,Historical Baseline
30,13,11255.030504201679,1068.4430644537888,11255.030504201679,1068.4430644537888,0,0.0,Historical Baseline
30,38,61596.64,5970.904749472611,61596.64,5970.904749472611,0,0.0,Historical Baseline
30,40,23299.659663865546,1964.545781251251,23299.659663865546,1964.545781251251,0,0.0,Historical Baseline
30,72,64.1764406779661,39.39145467931923,64.1764406779661,39.39145467931923,0,0.0,Historical Baseline
30,90,34265.54016806722,2347.542674019444,34265.54016806722,2347.542674019444,0,0.0,Historical Baseline
30,91,31360.62319327731,2318.0816544581626,31360.62319327731,2318.0816544581626,0,0.0,Historical Baseline
30,92,52753.08915966387,5787.774893148222,52753.08915966387,5787.774893148222,0,0.0,Historical Baseline
30,95,45163.38277310924,3476.335143324803,45163.38277310924,3476.335143324803,0,0.0,Historical Baseline
31,2,58722.31470588235,3369.3260564215293,58722.31470588235,3369.3260564215293,0,0.0,Historical Baseline
31,8,25293.320840336135,1605.5867686024176,25293.320840336135,1605.5867686024176,0,0.0,Historical Baseline
31,13,42489.92075630253,2242.284854050367,42489.92075630253,2242.284854050367,0,0.0,Historical Baseline
31,38,81118.33151260503,7690.71326976405,81118.33151260503,7690.71326976405,0,0.0,Historical Baseline
31,40,56824.22428571429,3531.455897766117,56824.22428571429,3531.455897766117,0,0.0,Historical Baseline
31,72,45630.32184873949,31727.966726125447,45630.32184873949,31727.966726125447,0,0.0,Historical Baseline
31,90,86200.34092436975,8012.496161997873,86200.34092436975,8012.496161997873,0,0.0,Historical Baseline
31,91,70300.27218487395,5381.032602419219,70300.27218487395,5381.032602419219,0,0.0,Historical Baseline
31,92,126988.2231092437,14159.747520337945,126988.2231092437,14159.747520337945,0,0.0,Historical Baseline
31,95,107289.05756302521,7864.464731351895,107289.05756302521,7864.464731351895,0,0.0,Historical Baseline
32,2,50412.60605042017,3681.6104861932145,50412.60605042017,3681.6104861932145,0,0.0,Historical Baseline
32,8,24708.325210084036,2052.9911582049103,24708.325210084036,2052.9911582049103,0,0.0,Historical Baseline
32,13,29910.690168067227,1702.1419492788748,29910.690168067227,1702.1419492788748,0,0.0,Historical Baseline
32,38,60843.652436974786,7315.2835910499525,60843.652436974786,7315.2835910499525,0,0.0,Historical Baseline
32,40,58072.19235294117,3112.4979072049878,58072.19235294117,3112.4979072049878,0,0.0,Historical Baseline
32,72,44287.88336134454,26354.191972592835,44287.88336134454,26354.191972592835,0,0.0,Historical Baseline
32,90,61721.66747899159,5466.709116876075,61721.66747899159,5466.709116876075,0,0.0,Historical Baseline
32,91,48378.193193277315,2694.2541662815174,48378.193193277315,2694.2541662815174,0,0.0,Historical Baseline
32,92,100226.33907563025,11363.834281534984,100226.33907563025,11363.834281534984,0,0.0,Historical Baseline
32,95,84935.78445378151,5905.7576378706335,84935.78445378151,5905.7576378706335,0,0.0,Historical Baseline
33,2,7417.721092436976,696.9268686566588,7417.721092436976,696.9268686566588,0,0.0,Historical Baseline
33,8,3651.663613445378,632.0730499012022,3651.663613445378,632.0730499012022,0,0.0,Historical Baseline
33,13,6861.6726050420175,642.3803649845879,6861.6726050420175,642.3803649845879,0,0.0,Historical Baseline
33,38,13267.189075630253,4755.794049739639,13267.189075630253,4755.794049739639,0,0.0,Historical Baseline
33,40,6145.321344537815,1053.9199499953386,6145.321344537815,1053.9199499953386,0,0.0,Historical Baseline
33,90,24510.36966386555,2004.7266385681196,24510.36966386555,2004.7266385681196,0,0.0,Historical Baseline
33,91,9833.874453781513,1756.66226170672,9833.874453781513,1756.66226170672,0,0.0,Historical Baseline
33,92,33660.996050420166,4572.747100750905,33660.996050420166,4572.747100750905,0,0.0,Historical Baseline
33,95,26943.794873949577,3495.051126701982,26943.794873949577,3495.051126701982,0,0.0,Historical Baseline
34,2,35177.925798319324,2383.929893720392,35177.925798319324,2383.929893720392,0,0.0,Historical Baseline
34,8,27043.341848739496,1749.2783597107928,27043.341848739496,1749.2783597107928,0,0.0,Historical Baseline
34,13,23401.850924369744,1465.9556266916134,23401.850924369744,1465.9556266916134,0,0.0,Historical Baseline
34,38,48944.55613445378,5217.696748566056,48944.55613445378,5217.696748566056,0,0.0,Historical Baseline
34,40,38532.63756302521,3451.328341876591,38532.63756302521,3451.328341876591,0,0.0,Historical Baseline
34,72,36619.17478991597,19912.51044865764,36619.17478991597,19912.51044865764,0,0.0,Historical Baseline
34,90,44495.09546218488,4483.161390052284,44495.09546218488,4483.161390052284,0,0.0,Historical Baseline
34,91,33995.31966386555,2553.6314541001016,33995.31966386555,2553.6314541001016,0,0.0,Historical Baseline
34,92,67635.20084033614,8744.277602164238,67635.20084033614,8744.277602164238,0,0.0,Historical Baseline
34,95,69634.74478991596,5137.412479537893,69634.74478991596,5137.412479537893,0,0.0,Historical Baseline
35,2,44338.36731092437,7516.553134555158,44338.36731092437,7516.553134555158,0,0.0,Historical Baseline
35,8,17757.729579831932,3058.6908897788207,17757.729579831932,3058.6908897788207,0,0.0,Historical Baseline
35,13,32269.59731092437,5996.840241013053,32269.59731092437,5996.840241013053,0,0.0,Historical Baseline
35,38,35682.61638655462,4058.4866740669727,35682.61638655462,4058.4866740669727,0,0.0,Historical Baseline
35,40,34811.572857142855,5396.537350802867,34811.572857142855,5396.537350802867,0,0.0,Historical Baseline
35,72,86000.77907563026,76642.3802829675,86000.77907563026,76642.3802829675,0,0.0,Historical Baseline
35,90,12501.742689075629,2125.5510489711933,12501.742689075629,2125.5510489711933,0,0.0,Historical Baseline
35,91,7567.253949579832,1820.8186135875287,7567.253949579832,1820.8186135875287,0,0.0,Historical Baseline
35,92,32366.39949579832,5276.248616396749,32366.39949579832,5276.248616396749,0,0.0,Historical Baseline
35,95,42339.31042016807,9793.130191406264,42339.31042016807,9793.130191406264,0,0.0,Historical Baseline
36,2,13430.056806722689,1438.7096691521015,13430.056806722689,1438.7096691521015,0,0.0,Historical Baseline
36,8,3426.7899159663866,307.5449071315202,3426.7899159663866,307.5449071315202,0,0.0,Historical Baseline
36,13,12171.81487394958,1220.0963405242985,12171.81487394958,1220.0963405242985,0,0.0,Historical Baseline
36,38,18160.40806722689,2871.4765922263514,18160.40806722689,2871.4765922263514,0,0.0,Historical Baseline
36,40,10515.679159663867,1056.4968779154299,10515.679159663867,1056.4968779154299,0,0.0,Historical Baseline
36,90,35532.67680672269,5358.811106202172,35532.67680672269,5358.811106202172,0,0.0,Historical Baseline
36,91,11221.18974789916,2043.3916562688746,11221.18974789916,2043.3916562688746,0,0.0,Historical Baseline
36,92,44329.889495798314,8496.632481504705,44329.889495798314,8496.632481504705,0,0.0,Historical Baseline
36,95,40241.47680672269,6288.8081674911455,40241.47680672269,6288.8081674911455,0,0.0,Historical Baseline
37,2,16543.574201680673,1009.1958806266111,16543.574201680673,1009.1958806266111,0,0.0,Historical Baseline
37,8,16060.402268907565,851.5353076086336,16060.402268907565,851.5353076086336,0,0.0,Historical Baseline
37,13,16732.165546218486,756.1269260376513,16732.165546218486,756.1269260376513,0,0.0,Historical Baseline
37,38,68808.92949579832,9584.355681972704,68808.92949579832,9584.355681972704,0,0.0,Historical Baseline
37,40,27032.933781512605,1787.8864141584006,27032.933781512605,1787.8864141584006,0,0.0,Historical Baseline
37,72,218.7618487394958,100.87494698267052,218.7618487394958,100.87494698267052,0,0.0,Historical Baseline
37,90,44399.3631092437,3068.1020079645136,44399.3631092437,3068.1020079645136,0,0.0,Historical Baseline
37,91,30865.200084033615,1630.566199245277,30865.200084033615,1630.566199245277,0,0.0,Historical Baseline
37,92,59408.121512605045,5766.168053398777,59408.121512605045,5766.168053398777,0,0.0,Historical Baseline
37,95,51316.16638655462,2804.0862989683906,51316.16638655462,2804.0862989683906,0,0.0,Historical Baseline
38,2,10956.868319327732,974.7734213011322,10956.868319327732,974.7734213011322,0,0.0,Historical Baseline
38,8,9447.631848739495,797.894435649614,9447.631848739495,797.894435649614,0,0.0,Historical Baseline
38,13,10002.859495798319,670.5038060153719,10002.859495798319,670.5038060153719,0,0.0,Historical Baseline
38,38,54855.801260504195,15725.183572404096,54855.801260504195,15725.183572404096,0,0.0,Historical Baseline
38,40,16351.603277310925,1594.8876567556001,16351.603277310925,1594.8876567556001,0,0.0,Historical Baseline
38,72,170.80764705882353,81.13415867922856,170.80764705882353,81.13415867922856,0,0.0,Historical Baseline
38,90,34872.2662184874,3479.6490369471385,34872.2662184874,3479.6490369471385,0,0.0,Historical Baseline
38,91,25450.951344537814,3305.1813360437695,25450.951344537814,3305.1813360437695,0,0.0,Historical Baseline
38,92,45266.75,6069.500028948575,45266.75,6069.500028948575,0,0.0,Historical Baseline
38,95,41823.309579831934,4205.112896820668,41823.309579831934,4205.112896820668,0,0.0,Historical Baseline
39,2,67680.27521008403,7503.848381837353,67680.27521008403,7503.848381837353,0,0.0,Historical Baseline
39,8,36201.89932773109,3212.261900011529,36201.89932773109,3212.261900011529,0,0.0,Historical Baseline
39,13,54871.56588235294,4146.119870650641,54871.56588235294,4146.119870650641,0,0.0,Historical Baseline
39,38,43116.73655462185,6372.465158714188,43116.73655462185,6372.465158714188,0,0.0,Historical Baseline
39,40,58705.376470588235,5131.566458856263,58705.376470588235,5131.566458856263,0,0.0,Historical Baseline
39,72,55062.969747899166,42383.90240470306,55062.969747899166,42383.90240470306,0,0.0,Historical Baseline
39,90,79015.74714285714,8180.20193742785,79015.74714285714,8180.20193742785,0,0.0,Historical Baseline
39,91,60213.439831932774,3549.4476255532672,60213.439831932774,3549.4476255532672,0,0.0,Historical Baseline
39,92,109812.79478991596,15011.286589048512,109812.79478991596,15011.286589048512,0,0.0,Historical Baseline
39,95,102868.87722689076,8882.485583441567,102868.87722689076,8882.485583441567,0,0.0,Historical Baseline
40,2,26831.634201680674,4154.248604455584,26831.634201680674,4154.248604455584,0,0.0,Historical Baseline
40,8,33784.33176470588,2475.6217492361216,33784.33176470588,2475.6217492361216,0,0.0,Historical Baseline
40,13,21336.618403361343,1967.888887705351,21336.618403361343,1967.888887705351,0,0.0,Historical Baseline
40,38,36691.539159663866,4693.226392520052,36691.539159663866,4693.226392520052,0,0.0,Historical Baseline
40,40,33285.74302521008,2160.2841924980335,33285.74302521008,2160.2841924980335,0,0.0,Historical Baseline
40,72,39434.0887394958,18615.060003674113,39434.0887394958,18615.060003674113,0,0.0,Historical Baseline
40,90,61151.39109243698,5674.892784482885,61151.39109243698,5674.892784482885,0,0.0,Historical Baseline
40,91,43008.95344537815,5166.045805164891,43008.95344537815,5166.045805164891,0,0.0,Historical Baseline
40,92,96138.15647058823,12038.250439734185,96138.15647058823,12038.250439734185,0,0.0,Historical Baseline
40,95,66632.026302521,8353.692699852314,66632.026302521,8353.692699852314,0,0.0,Historical Baseline
41,2,48677.88336134454,4873.714231909344,48677.88336134454,4873.714231909344,0,0.0,Historical Baseline
41,8,33719.906470588234,3439.512177592843,33719.906470588234,3439.512177592843,0,0.0,Historical Baseline
41,13,32440.209327731092,2642.1673327886488,32440.209327731092,2642.1673327886488,0,0.0,Historical Baseline
41,38,46939.44445378151,7098.766900532885,46939.44445378151,7098.766900532885,0,0.0,Historical Baseline
41,40,54325.62705882353,3879.3580847741127,54325.62705882353,3879.3580847741127,0,0.0,Historical Baseline
41,72,55706.49420168067,34099.3156885696,55706.49420168067,34099.3156885696,0,0.0,Historical Baseline
41,90,70958.13857142857,7030.8486868827695,70958.13857142857,7030.8486868827695,0,0.0,Historical Baseline
41,91,52698.52008403361,3461.313450547812,52698.52008403361,3461.313450547812,0,0.0,Historical Baseline
41,92,115727.1180672269,14438.464367690613,115727.1180672269,14438.464367690613,0,0.0,Historical Baseline
41,95,89054.23050420168,9147.087207135983,89054.23050420168,9147.087207135983,0,0.0,Historical Baseline
42,2,16051.504453781512,1141.1929571232113,16051.504453781512,1141.1929571232113,0,0.0,Historical Baseline
42,8,18193.454285714288,1319.4696932586587,18193.454285714288,1319.4696932586587,0,0.0,Historical Baseline
42,13,15072.448907563024,1135.6463674570039,15072.448907563024,1135.6463674570039,0,0.0,Historical Baseline
42,38,38652.06285714286,6890.1485646943465,38652.06285714286,6890.1485646943465,0,0.0,Historical Baseline
42,40,19697.45285714286,1962.1790861062573,19697.45285714286,1962.1790861062573,0,0.0,Historical Baseline
42,72,-59.256,152.38132510252035,-59.256,152.38132510252035,0,0.0,Historical Baseline
42,90,53752.98420168067,5755.62951437134,53752.98420168067,5755.62951437134,0,0.0,Historical Baseline
42,91,43220.46226890756,6209.769532031755,43220.46226890756,6209.769532031755,0,0.0,Historical Baseline
42,92,83863.74235294118,13254.983091450682,83863.74235294118,13254.983091450682,0,0.0,Historical Baseline
42,95,61600.31193277311,6490.072489101885,61600.31193277311,6490.072489101885,0,0.0,Historical Baseline
43,2,20638.951596638657,1996.7195487004897,20638.951596638657,1996.7195487004897,0,0.0,Historical Baseline
43,8,13028.895798319329,987.6138897924691,13028.895798319329,987.6138897924691,0,0.0,Historical Baseline
43,13,17715.071260504203,1571.8155370390014,17715.071260504203,1571.8155370390014,0,0.0,Historical Baseline
43,38,57819.730588235296,8574.180441333916,57819.730588235296,8574.180441333916,0,0.0,Historical Baseline
43,40,17810.830252100837,2018.4990050179388,17810.830252100837,2018.4990050179388,0,0.0,Historical Baseline
43,72,76.57582608695651,127.27885033983115,76.57582608695651,127.27885033983115,0,0.0,Historical Baseline
43,90,63746.861008403364,4187.3205062720535,63746.861008403364,4187.3205062720535,0,0.0,Historical Baseline
43,91,34634.90966386555,5043.776396405997,34634.90966386555,5043.776396405997,0,0.0,Historical Baseline
43,92,83342.82352941176,8539.702661418904,83342.82352941176,8539.702661418904,0,0.0,Historical Baseline
43,95,72955.09159663865,7768.977011662624,72955.09159663865,7768.977011662624,0,0.0,Historical Baseline
44,2,9343.421092436976,870.7780097440906,9343.421092436976,870.7780097440906,0,0.0,Historical Baseline
44,8,4935.426974789916,370.5559755322199,4935.426974789916,370.5559755322199,0,0.0,Historical Baseline
44,13,7223.341680672269,566.6318035405286,7223.341680672269,566.6318035405286,0,0.0,Historical Baseline
44,38,45628.719663865544,6189.538780830659,45628.719663865544,6189.538780830659,0,0.0,Historical Baseline
44,40,14980.89,1026.0156249165414,14980.89,1026.0156249165414,0,0.0,Historical Baseline
44,72,98.1347899159664,58.98142094501267,98.1347899159664,58.98142094501267,0,0.0,Historical Baseline
44,90,31121.023781512606,2946.4307661839316,31121.023781512606,2946.4307661839316,0,0.0,Historical Baseline
44,91,18137.103277310925,1319.372606517582,18137.103277310925,1319.372606517582,0,0.0,Historical Baseline
44,92,39362.356722689074,4460.2070680965635,39362.356722689074,4460.2070680965635,0,0.0,Historical Baseline
44,95,31025.394705882354,3289.377370306749,31025.394705882354,3289.377370306749,0,0.0,Historical Baseline
45,2,35813.534201680675,4141.028224721876,35813.534201680675,4141.028224721876,0,0.0,Historical Baseline
45,8,33908.59302521008,2664.5290545488238,33908.59302521008,2664.5290545488238,0,0.0,Historical Baseline
45,13,27038.574033613444,1773.5874560013347,27038.574033613444,1773.5874560013347,0,0.0,Historical Baseline
45,38,53615.18756302521,5832.091636331928,53615.18756302521,5832.091636331928,0,0.0,Historical Baseline
45,40,39156.6587394958,2858.2490929809405,39156.6587394958,2858.2490929809405,0,0.0,Historical Baseline
45,72,37705.710336134456,28815.4381518246,37705.710336134456,28815.4381518246,0,0.0,Historical Baseline
45,90,23791.045714285712,2183.786617653692,23791.045714285712,2183.786617653692,0,0.0,Historical Baseline
45,91,16749.216974789917,1509.6398630476858,16749.216974789917,1509.6398630476858,0,0.0,Historical Baseline
45,92,47946.5943697479,4765.029615966381,47946.5943697479,4765.029615966381,0,0.0,Historical Baseline
45,95,53257.97529411764,5229.695493220736,53257.97529411764,5229.695493220736,0,0.0,Historical Baseline
